link,label,current_slice_id,future_slice_id,time_diff,current_speed_min,current_speed_max,current_speed_mean,current_speed_std,current_eta_min,current_eta_max,current_eta_mean,current_eta_std,current_cnt_min,current_cnt_max,current_cnt_mean,current_cnt_std,current__state_min,current__state_max,current_comstate,his_28_speed_min,his_28_speed_max,his_28_speed_mean,his_28_speed_std,his_28_eta_min,his_28_eta_max,his_28_eta_mean,his_28_eta_std,his_28_cnt_min,his_28_cnt_max,his_28_cnt_mean,his_28_cnt_std,his_28__state_min,his_28__state_max,his_28_comstate,his_21_speed_min,his_21_speed_max,his_21_speed_mean,his_21_speed_std,his_21_eta_min,his_21_eta_max,his_21_eta_mean,his_21_eta_std,his_21_cnt_min,his_21_cnt_max,his_21_cnt_mean,his_21_cnt_std,his_21__state_min,his_21__state_max,his_21_comstate,his_14_speed_min,his_14_speed_max,his_14_speed_mean,his_14_speed_std,his_14_eta_min,his_14_eta_max,his_14_eta_mean,his_14_eta_std,his_14_cnt_min,his_14_cnt_max,his_14_cnt_mean,his_14_cnt_std,his_14__state_min,his_14__state_max,his_14_comstate,his_7_speed_min,his_7_speed_max,his_7_speed_mean,his_7_speed_std,his_7_eta_min,his_7_eta_max,his_7_eta_mean,his_7_eta_std,his_7_cnt_min,his_7_cnt_max,his_7_cnt_mean,his_7_cnt_std,his_7__state_min,his_7__state_max,his_7_comstate,length,direction,path_class,speed_class,LaneNum,speed_limit,level,width
348288,1,3,3,1,11.8984375,30.0,20.078125,6.12890625,17.796875,23.40625,20.40625,2.330078125,1,8,4.4,2.727636339397171,1,3,2,18.09375,23.203125,20.4375,1.755859375,18.796875,21.703125,20.734375,1.220703125,2,4,2.8,0.7483314773547882,2,2,2,17.59375,23.296875,19.9375,1.9892578125,16.703125,19.796875,17.9375,1.1923828125,6,10,8.4,1.624807680927192,2,2,2,19.40625,28.0,22.84375,3.33203125,18.59375,23.703125,21.90625,1.7724609375,5,7,6.2,0.7483314773547882,1,2,2,22.0,30.0,27.375,2.91796875,20.90625,28.796875,26.546875,2.919921875,1,7,4.0,2.280350850198276,1,2,1,74,3,5,6,2,11.111111,5,55
348288,0,7,7,1,15.703125,31.90625,23.40625,6.65625,15.1015625,23.0,18.625,2.67578125,5,8,6.4,1.2,1,2,2,17.296875,32.5,25.84375,7.0234375,17.59375,27.5,23.09375,4.28125,1,2,1.8,0.4,1,2,1,14.1015625,33.3125,27.296875,7.16015625,11.8984375,29.703125,22.0,7.01171875,1,2,1.6,0.4898979485566356,1,2,1,29.59375,32.59375,31.1875,1.1572265625,19.09375,33.40625,28.203125,5.140625,2,6,3.2,1.4696938456699071,1,1,1,19.296875,30.0,23.703125,5.15234375,12.296875,19.0,17.125,2.466796875,2,7,3.8,1.9390719429665322,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,2,3,30,27.90625,34.59375,31.796875,2.287109375,23.703125,25.90625,24.5625,0.7568359375,4,8,6.4,1.3564659966250536,1,1,1,20.40625,29.0,25.4375,2.908203125,21.296875,24.5,22.140625,1.208984375,6,8,7.0,0.8944271909999159,1,2,1,19.703125,28.5,23.21875,3.81640625,21.40625,25.203125,23.421875,1.44140625,3,7,5.4,1.3564659966250536,1,2,2,20.40625,29.296875,24.6875,3.685546875,22.203125,24.09375,22.71875,0.73779296875,2,9,6.2,2.712931993250108,1,2,1,20.5,28.5,24.59375,2.986328125,23.203125,27.40625,25.46875,1.4404296875,5,8,6.4,1.0198039027185568,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,7,7,9,15.703125,20.59375,17.65625,1.705078125,6.6015625,13.3984375,10.421875,2.390625,4,6,4.6,0.7999999999999999,2,2,2,18.09375,23.09375,20.28125,2.0859375,18.203125,19.90625,19.203125,0.64013671875,1,3,2.0,0.6324555320336759,2,2,2,16.90625,19.0,18.046875,0.6748046875,14.1015625,21.796875,17.0625,3.478515625,3,6,4.2,1.16619037896906,2,2,2,16.0,30.0,20.796875,4.83203125,12.1015625,22.5,18.46875,4.2265625,1,3,2.2,0.7483314773547882,1,2,2,16.09375,28.5,19.1875,4.6953125,14.796875,21.296875,17.953125,2.486328125,3,7,5.4,1.3564659966250536,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,7,7,1,16.59375,17.796875,17.453125,0.4560546875,16.5,17.703125,16.859375,0.48046875,4,9,6.4,1.624807680927192,2,2,2,16.0,18.0,17.40625,0.724609375,12.796875,15.6015625,13.921875,0.9189453125,4,6,5.2,0.7483314773547882,2,2,2,9.0,20.40625,14.125,4.4140625,7.30078125,13.5,10.625,2.60546875,2,5,3.6,1.019803902718557,2,3,2,16.40625,29.296875,25.78125,4.8203125,24.09375,30.796875,27.796875,3.044921875,2,4,3.2,0.7483314773547882,1,2,1,12.796875,19.09375,16.09375,2.755859375,14.6015625,16.703125,15.5390625,0.7822265625,3,4,3.2,0.4,2,2,2,74,3,5,6,2,11.111111,5,55
348288,2,6,6,9,19.40625,28.5,22.65625,3.4375,13.0,32.3125,26.53125,7.10546875,1,3,2.0,0.6324555320336759,1,2,2,11.703125,21.5,17.515625,3.8125,10.703125,14.3984375,12.6015625,1.376953125,7,8,7.2,0.4,2,3,2,21.59375,22.90625,22.359375,0.43115234375,23.0,27.59375,25.375,1.71484375,5,9,7.0,1.4142135623730951,2,2,2,15.5,19.203125,17.703125,1.720703125,9.6015625,15.0,12.6015625,1.8095703125,2,6,3.6,1.3564659966250538,2,2,2,18.09375,19.90625,19.140625,0.63232421875,12.703125,15.0,14.078125,0.7744140625,4,7,5.8,1.16619037896906,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,9,26.203125,28.40625,27.34375,0.8857421875,26.296875,28.703125,27.421875,1.0029296875,5,8,6.8,1.16619037896906,1,1,1,19.796875,21.796875,20.765625,0.685546875,17.5,30.203125,20.796875,4.9140625,4,9,6.8,2.0396078054371136,2,2,2,20.703125,31.296875,24.703125,3.96875,23.203125,35.90625,28.71875,4.6328125,2,8,4.6,2.154065922853801,1,2,2,25.796875,28.296875,27.078125,0.95849609375,21.5,34.1875,26.171875,4.3046875,6,10,8.8,1.4696938456699071,1,1,1,22.703125,29.09375,25.84375,2.458984375,19.203125,27.703125,24.78125,2.921875,4,6,5.0,0.6324555320336759,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,7,7,6,18.0,19.5,18.8125,0.57763671875,13.203125,21.296875,15.984375,2.962890625,3,7,5.6,1.3564659966250536,2,2,2,20.09375,21.90625,20.859375,0.71240234375,20.296875,21.296875,20.984375,0.387451171875,3,6,4.8,1.16619037896906,2,2,2,19.0,34.0,25.015625,5.3046875,20.296875,39.09375,26.4375,6.63671875,1,7,4.0,2.280350850198276,1,2,1,20.0,25.703125,21.34375,2.185546875,17.203125,25.296875,22.703125,2.8984375,5,7,6.2,0.7483314773547882,1,2,2,17.40625,20.09375,19.234375,0.951171875,15.5,23.203125,18.203125,2.943359375,2,8,4.8,2.3151673805580453,2,2,2,74,3,5,6,2,11.111111,5,55
348288,2,6,6,22,15.8984375,19.5,18.375,1.2705078125,15.203125,16.203125,15.703125,0.404296875,3,8,5.4,1.8547236990991407,2,2,2,11.703125,21.5,17.515625,3.8125,10.703125,14.3984375,12.6015625,1.376953125,7,8,7.2,0.4,2,3,2,21.59375,22.90625,22.359375,0.43115234375,23.0,27.59375,25.375,1.71484375,5,9,7.0,1.4142135623730951,2,2,2,15.5,19.203125,17.703125,1.720703125,9.6015625,15.0,12.6015625,1.8095703125,2,6,3.6,1.3564659966250538,2,2,2,18.09375,19.90625,19.140625,0.63232421875,12.703125,15.0,14.078125,0.7744140625,4,7,5.8,1.16619037896906,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,4,4,30,18.90625,31.203125,24.125,5.03515625,27.703125,35.8125,31.40625,3.490234375,3,6,4.8,1.16619037896906,1,2,2,21.796875,25.203125,22.859375,1.2568359375,25.09375,29.59375,26.671875,1.5625,6,8,7.0,0.6324555320336759,1,2,2,28.203125,30.59375,29.671875,0.8056640625,28.0,31.90625,30.75,1.4775390625,8,11,9.4,1.019803902718557,1,1,1,18.296875,28.703125,26.296875,4.00390625,28.296875,32.0,30.09375,1.580078125,3,5,4.6,0.7999999999999999,1,2,1,20.203125,32.6875,28.578125,4.3125,23.0,29.59375,26.046875,2.6796875,1,3,1.8,0.7483314773547883,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,4,4,25,27.90625,33.09375,29.359375,1.9501953125,26.203125,31.09375,29.546875,1.7783203125,3,7,5.0,1.4142135623730951,1,1,1,21.796875,25.203125,22.859375,1.2568359375,25.09375,29.59375,26.671875,1.5625,6,8,7.0,0.6324555320336759,1,2,2,28.203125,30.59375,29.671875,0.8056640625,28.0,31.90625,30.75,1.4775390625,8,11,9.4,1.019803902718557,1,1,1,18.296875,28.703125,26.296875,4.00390625,28.296875,32.0,30.09375,1.580078125,3,5,4.6,0.7999999999999999,1,2,1,20.203125,32.6875,28.578125,4.3125,23.0,29.59375,26.046875,2.6796875,1,3,1.8,0.7483314773547883,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,7,7,4,18.296875,19.296875,18.78125,0.40771484375,13.203125,21.296875,17.140625,3.3828125,3,6,4.8,1.16619037896906,2,2,2,20.09375,21.90625,20.859375,0.71240234375,20.296875,21.296875,20.984375,0.387451171875,3,6,4.8,1.16619037896906,2,2,2,19.0,34.0,25.015625,5.3046875,20.296875,39.09375,26.4375,6.63671875,1,7,4.0,2.280350850198276,1,2,1,20.0,25.703125,21.34375,2.185546875,17.203125,25.296875,22.703125,2.8984375,5,7,6.2,0.7483314773547882,1,2,2,17.40625,20.09375,19.234375,0.951171875,15.5,23.203125,18.203125,2.943359375,2,8,4.8,2.3151673805580453,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,11,17.796875,21.59375,19.734375,1.544921875,22.90625,27.203125,24.609375,1.6044921875,7,8,7.2,0.4,2,2,2,19.0,22.203125,19.796875,1.20703125,15.296875,22.5,18.796875,2.49609375,5,11,8.0,2.5298221281347035,2,2,2,20.59375,28.296875,24.578125,3.337890625,22.09375,23.09375,22.515625,0.32958984375,8,10,8.8,0.7483314773547882,1,2,1,15.8984375,22.203125,19.0,2.4765625,14.703125,23.40625,20.234375,3.310546875,2,5,3.6,1.019803902718557,2,2,2,17.59375,24.0,20.703125,2.05859375,21.5,22.5,21.953125,0.34326171875,4,7,5.4,1.0198039027185568,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,7,7,2,15.703125,31.90625,20.4375,6.109375,15.1015625,19.203125,17.5625,1.5400390625,3,8,5.6,1.743559577416269,1,2,2,17.296875,32.5,25.84375,7.0234375,17.59375,27.5,23.09375,4.28125,1,2,1.8,0.4,1,2,1,14.1015625,33.3125,27.296875,7.16015625,11.8984375,29.703125,22.0,7.01171875,1,2,1.6,0.4898979485566356,1,2,1,29.59375,32.59375,31.1875,1.1572265625,19.09375,33.40625,28.203125,5.140625,2,6,3.2,1.4696938456699071,1,1,1,19.296875,30.0,23.703125,5.15234375,12.296875,19.0,17.125,2.466796875,2,7,3.8,1.9390719429665322,1,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,5,23.0,29.203125,25.984375,2.404296875,25.59375,26.296875,26.0625,0.3017578125,4,7,5.2,1.16619037896906,1,2,1,19.796875,21.796875,20.765625,0.685546875,17.5,30.203125,20.796875,4.9140625,4,9,6.8,2.0396078054371136,2,2,2,20.703125,31.296875,24.703125,3.96875,23.203125,35.90625,28.71875,4.6328125,2,8,4.6,2.154065922853801,1,2,2,25.796875,28.296875,27.078125,0.95849609375,21.5,34.1875,26.171875,4.3046875,6,10,8.8,1.4696938456699071,1,1,1,22.703125,29.09375,25.84375,2.458984375,19.203125,27.703125,24.78125,2.921875,4,6,5.0,0.6324555320336759,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,7,7,27,19.90625,29.90625,26.28125,3.83203125,8.703125,21.5,16.859375,4.3359375,4,9,7.0,1.6733200530681511,1,2,1,20.09375,21.90625,20.859375,0.71240234375,20.296875,21.296875,20.984375,0.387451171875,3,6,4.8,1.16619037896906,2,2,2,19.0,34.0,25.015625,5.3046875,20.296875,39.09375,26.4375,6.63671875,1,7,4.0,2.280350850198276,1,2,1,20.0,25.703125,21.34375,2.185546875,17.203125,25.296875,22.703125,2.8984375,5,7,6.2,0.7483314773547882,1,2,2,17.40625,20.09375,19.234375,0.951171875,15.5,23.203125,18.203125,2.943359375,2,8,4.8,2.3151673805580453,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,27,19.59375,21.703125,20.46875,0.75732421875,18.5,24.40625,22.0625,2.25390625,5,8,6.6,1.0198039027185568,2,2,2,19.0,22.203125,19.796875,1.20703125,15.296875,22.5,18.796875,2.49609375,5,11,8.0,2.5298221281347035,2,2,2,20.59375,28.296875,24.578125,3.337890625,22.09375,23.09375,22.515625,0.32958984375,8,10,8.8,0.7483314773547882,1,2,1,15.8984375,22.203125,19.0,2.4765625,14.703125,23.40625,20.234375,3.310546875,2,5,3.6,1.019803902718557,2,2,2,17.59375,24.0,20.703125,2.05859375,21.5,22.5,21.953125,0.34326171875,4,7,5.4,1.0198039027185568,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,6,7,9,15.1015625,19.59375,17.28125,1.451171875,15.6015625,25.703125,22.5625,3.69921875,1,3,2.2,0.9797958971132712,2,2,2,19.796875,21.40625,20.65625,0.5576171875,16.40625,21.296875,17.859375,1.7763671875,2,4,2.8,0.7483314773547882,2,2,2,19.5,30.0,23.6875,4.47265625,13.3984375,29.703125,24.0625,5.7109375,1,5,3.4,1.4966629547095769,1,2,2,20.296875,22.40625,21.25,0.892578125,18.796875,21.5,19.59375,0.97021484375,2,5,3.8,1.16619037896906,2,2,2,14.8984375,20.0,17.25,2.1171875,18.59375,25.90625,20.90625,2.904296875,2,5,3.4,1.2000000000000002,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,10,27.0,32.8125,28.9375,2.21875,30.40625,32.0,31.015625,0.568359375,7,12,9.4,1.8547236990991407,1,1,1,23.09375,33.0,28.421875,4.33203125,26.5,34.6875,29.71875,3.544921875,2,4,3.0,0.6324555320336759,1,2,1,21.0,30.5,26.875,3.14453125,28.90625,43.3125,37.65625,6.52734375,1,4,2.4,1.019803902718557,1,2,1,19.90625,20.90625,20.25,0.373779296875,20.203125,23.40625,21.484375,1.0654296875,6,10,7.8,1.833030277982336,2,2,2,19.09375,23.296875,20.453125,1.478515625,16.90625,21.203125,18.1875,1.5693359375,7,8,7.6,0.4898979485566357,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,7,7,5,17.09375,20.09375,18.78125,1.033203125,8.296875,16.203125,12.65625,3.5859375,3,6,4.0,1.2649110640673518,2,2,2,19.796875,21.40625,20.65625,0.5576171875,16.40625,21.296875,17.859375,1.7763671875,2,4,2.8,0.7483314773547882,2,2,2,19.5,30.0,23.6875,4.47265625,13.3984375,29.703125,24.0625,5.7109375,1,5,3.4,1.4966629547095769,1,2,2,20.296875,22.40625,21.25,0.892578125,18.796875,21.5,19.59375,0.97021484375,2,5,3.8,1.16619037896906,2,2,2,14.8984375,20.0,17.25,2.1171875,18.59375,25.90625,20.90625,2.904296875,2,5,3.4,1.2000000000000002,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,5,5,13,22.0,26.703125,23.71875,1.8427734375,22.203125,26.40625,24.15625,1.685546875,3,4,3.6,0.4898979485566356,1,2,2,17.796875,21.90625,19.0625,1.4736328125,17.796875,32.6875,21.59375,5.58203125,2,4,3.0,0.8944271909999159,2,2,2,23.0,28.09375,24.5,1.98046875,25.296875,28.5,26.84375,1.2001953125,3,8,6.0,1.7888543819998317,1,2,2,21.0,30.0,25.53125,3.013671875,23.90625,27.296875,25.5,1.36328125,2,3,2.6,0.4898979485566356,1,2,1,20.0,22.59375,21.125,0.88232421875,18.09375,22.40625,19.703125,1.5966796875,3,5,4.2,0.7483314773547882,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,7,23.0,29.203125,26.859375,2.126953125,26.296875,27.09375,26.5,0.30859375,4,8,6.0,1.4142135623730951,1,2,1,19.796875,21.796875,20.765625,0.685546875,17.5,30.203125,20.796875,4.9140625,4,9,6.8,2.0396078054371136,2,2,2,20.703125,31.296875,24.703125,3.96875,23.203125,35.90625,28.71875,4.6328125,2,8,4.6,2.154065922853801,1,2,2,25.796875,28.296875,27.078125,0.95849609375,21.5,34.1875,26.171875,4.3046875,6,10,8.8,1.4696938456699071,1,1,1,22.703125,29.09375,25.84375,2.458984375,19.203125,27.703125,24.78125,2.921875,4,6,5.0,0.6324555320336759,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,3,4,11,17.90625,29.203125,25.421875,4.421875,18.5,23.5,22.0625,1.8125,6,9,7.4,1.019803902718557,1,2,1,19.90625,25.59375,21.453125,2.0859375,15.0,18.703125,16.5,1.4423828125,3,7,5.8,1.6,1,2,2,20.203125,22.296875,21.546875,0.81982421875,22.0,24.796875,23.734375,0.947265625,4,8,5.8,1.4696938456699071,2,2,2,18.296875,20.59375,19.625,0.91015625,15.6015625,21.296875,19.4375,2.046875,4,5,4.2,0.4,2,2,2,18.296875,27.09375,20.359375,3.392578125,19.5,24.703125,21.625,1.71484375,4,6,5.2,0.7483314773547882,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,7,7,5,17.40625,20.40625,19.421875,1.05859375,16.5,21.5,18.625,2.36328125,3,4,3.6,0.4898979485566356,2,2,2,16.0,18.0,17.40625,0.724609375,12.796875,15.6015625,13.921875,0.9189453125,4,6,5.2,0.7483314773547882,2,2,2,9.0,20.40625,14.125,4.4140625,7.30078125,13.5,10.625,2.60546875,2,5,3.6,1.019803902718557,2,3,2,16.40625,29.296875,25.78125,4.8203125,24.09375,30.796875,27.796875,3.044921875,2,4,3.2,0.7483314773547882,1,2,1,12.796875,19.09375,16.09375,2.755859375,14.6015625,16.703125,15.5390625,0.7822265625,3,4,3.2,0.4,2,2,2,74,3,5,6,2,11.111111,5,55
348288,2,6,6,2,9.5,18.09375,15.2578125,3.189453125,5.69921875,14.296875,7.9609375,3.29296875,2,4,3.2,0.7483314773547882,2,3,2,11.703125,21.5,17.515625,3.8125,10.703125,14.3984375,12.6015625,1.376953125,7,8,7.2,0.4,2,3,2,21.59375,22.90625,22.359375,0.43115234375,23.0,27.59375,25.375,1.71484375,5,9,7.0,1.4142135623730951,2,2,2,15.5,19.203125,17.703125,1.720703125,9.6015625,15.0,12.6015625,1.8095703125,2,6,3.6,1.3564659966250538,2,2,2,18.09375,19.90625,19.140625,0.63232421875,12.703125,15.0,14.078125,0.7744140625,4,7,5.8,1.16619037896906,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,7,7,15,17.09375,20.296875,18.921875,1.173828125,8.296875,16.203125,12.71875,3.63671875,3,6,4.4,1.2,2,2,2,16.0,18.0,17.40625,0.724609375,12.796875,15.6015625,13.921875,0.9189453125,4,6,5.2,0.7483314773547882,2,2,2,9.0,20.40625,14.125,4.4140625,7.30078125,13.5,10.625,2.60546875,2,5,3.6,1.019803902718557,2,3,2,16.40625,29.296875,25.78125,4.8203125,24.09375,30.796875,27.796875,3.044921875,2,4,3.2,0.7483314773547882,1,2,1,12.796875,19.09375,16.09375,2.755859375,14.6015625,16.703125,15.5390625,0.7822265625,3,4,3.2,0.4,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,30,18.59375,26.203125,23.453125,3.12109375,23.796875,26.09375,24.921875,0.9697265625,4,9,6.6,1.8547236990991407,1,2,1,5.80078125,20.90625,17.28125,5.77734375,20.40625,23.90625,21.859375,1.1904296875,6,7,6.4,0.4898979485566356,2,3,2,18.0,29.0,24.296875,4.06640625,22.796875,26.5,24.484375,1.3671875,3,6,4.6,1.0198039027185568,1,2,1,18.703125,28.0,24.375,4.0,20.40625,25.296875,23.078125,1.7216796875,4,11,7.2,2.56124969497314,1,2,1,18.40625,27.40625,21.203125,3.529296875,21.5,27.40625,24.0625,2.224609375,5,7,6.0,0.6324555320336759,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,16,19.90625,22.796875,21.71875,0.9716796875,19.59375,25.703125,23.484375,2.5703125,5,8,6.6,1.2,2,2,2,5.80078125,20.90625,17.28125,5.77734375,20.40625,23.90625,21.859375,1.1904296875,6,7,6.4,0.4898979485566356,2,3,2,18.0,29.0,24.296875,4.06640625,22.796875,26.5,24.484375,1.3671875,3,6,4.6,1.0198039027185568,1,2,1,18.703125,28.0,24.375,4.0,20.40625,25.296875,23.078125,1.7216796875,4,11,7.2,2.56124969497314,1,2,1,18.40625,27.40625,21.203125,3.529296875,21.5,27.40625,24.0625,2.224609375,5,7,6.0,0.6324555320336759,1,2,2,74,3,5,6,2,11.111111,5,55
348288,0,1,1,2,30.0,35.40625,32.46875,2.162109375,9.5,18.796875,13.296875,4.48828125,2,3,2.2,0.4,1,1,1,28.203125,35.3125,31.9375,3.126953125,9.3984375,32.3125,26.03125,8.9453125,3,3,3.0,0.0,1,1,1,19.703125,41.6875,30.03125,9.25,21.09375,51.8125,41.0,11.2890625,1,2,1.8,0.4,1,2,1,35.90625,38.5,37.3125,1.11328125,18.09375,47.3125,31.953125,9.359375,1,2,1.6,0.4898979485566356,1,1,1,27.796875,42.59375,38.75,5.5546875,28.40625,42.59375,36.1875,5.109375,1,2,1.2,0.4000000000000001,1,1,1,74,3,5,6,2,11.111111,5,55
348288,0,1,1,5,34.0,40.0,35.8125,2.150390625,9.1015625,9.703125,9.3046875,0.253173828125,1,3,1.6,0.8,1,1,1,28.203125,35.3125,31.9375,3.126953125,9.3984375,32.3125,26.03125,8.9453125,3,3,3.0,0.0,1,1,1,19.703125,41.6875,30.03125,9.25,21.09375,51.8125,41.0,11.2890625,1,2,1.8,0.4,1,2,1,35.90625,38.5,37.3125,1.11328125,18.09375,47.3125,31.953125,9.359375,1,2,1.6,0.4898979485566356,1,1,1,27.796875,42.59375,38.75,5.5546875,28.40625,42.59375,36.1875,5.109375,1,2,1.2,0.4000000000000001,1,1,1,74,3,5,6,2,11.111111,5,55
348288,1,2,3,19,29.703125,30.703125,30.359375,0.377685546875,28.296875,31.09375,29.703125,1.0234375,3,5,4.0,0.6324555320336759,1,1,1,18.0,30.0,21.359375,4.38671875,21.59375,24.796875,23.03125,1.1162109375,2,8,5.0,2.0,1,2,2,19.40625,27.703125,21.9375,3.046875,24.296875,27.90625,25.984375,1.30859375,6,9,7.6,1.0198039027185568,1,2,2,18.203125,28.0,22.3125,3.1875,20.90625,23.90625,23.125,1.1279296875,2,4,2.8,0.9797958971132712,1,2,2,25.90625,30.90625,27.625,1.7373046875,24.0,29.09375,26.8125,2.095703125,3,6,4.6,1.0198039027185568,1,1,1,74,3,5,6,2,11.111111,5,55
348288,0,1,1,9,25.90625,37.0,29.65625,3.80078125,37.09375,38.3125,37.8125,0.59716796875,1,2,1.4,0.4898979485566356,1,1,1,32.5,36.59375,34.1875,1.9765625,12.0,36.40625,26.484375,11.828125,1,2,1.6,0.4898979485566356,1,1,1,37.0,57.59375,49.53125,9.8671875,28.796875,57.59375,46.0625,14.109375,1,2,1.4,0.4898979485566356,1,1,1,25.40625,30.5,29.421875,2.009765625,29.296875,31.59375,31.140625,0.91845703125,2,2,2.0,0.0,1,1,1,30.796875,34.8125,32.84375,1.6376953125,33.40625,40.40625,35.5,2.791015625,2,3,2.2,0.4,1,1,1,74,3,5,6,2,11.111111,5,55
348288,1,4,4,2,19.0,22.796875,21.140625,1.3212890625,16.5,27.203125,22.125,4.46875,3,7,4.6,1.3564659966250536,2,2,2,21.203125,30.703125,25.5625,3.3203125,26.796875,31.59375,28.984375,2.13671875,2,4,3.0,0.6324555320336759,1,2,1,18.59375,25.59375,24.078125,2.75,18.0,25.0,21.921875,2.240234375,1,3,2.0,0.6324555320336759,1,2,1,18.203125,19.90625,18.84375,0.74951171875,19.296875,20.5,19.78125,0.48974609375,4,6,4.8,0.7483314773547882,2,2,2,16.90625,21.703125,19.84375,2.126953125,22.90625,28.59375,25.640625,1.8720703125,3,5,4.2,0.7483314773547882,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,7,7,24,18.0,25.59375,20.734375,2.607421875,16.0,22.0,18.15625,2.244140625,8,10,8.8,0.7483314773547882,1,2,2,16.0,19.90625,17.8125,1.3203125,8.0,8.5,8.3359375,0.185546875,6,9,7.6,1.2,2,2,2,15.6015625,26.203125,20.125,3.4375,22.40625,23.90625,23.296875,0.493408203125,4,7,5.4,1.2,1,2,2,16.5,19.5,18.296875,0.9814453125,14.703125,17.09375,15.9609375,0.91015625,4,6,5.0,0.8944271909999159,2,2,2,30.5,31.90625,31.46875,0.50927734375,25.90625,41.09375,29.078125,6.0078125,1,5,2.8,1.32664991614216,1,1,1,74,3,5,6,2,11.111111,5,55
348288,1,2,3,15,19.203125,27.203125,22.921875,3.505859375,22.0,25.296875,23.578125,1.0673828125,3,7,5.4,1.3564659966250536,1,2,2,14.6015625,30.0,22.28125,6.4609375,17.703125,24.796875,21.53125,2.279296875,1,5,3.0,1.4142135623730951,1,2,2,19.59375,22.296875,20.65625,0.97705078125,23.0,27.90625,25.46875,1.8876953125,6,10,7.8,1.32664991614216,2,2,2,17.203125,28.0,20.59375,4.09765625,20.90625,23.5,22.0,1.1884765625,1,4,2.4,1.3564659966250538,1,2,2,21.296875,27.703125,24.9375,2.443359375,23.703125,27.5,24.875,1.3564453125,3,6,4.8,1.16619037896906,1,2,1,74,3,5,6,2,11.111111,5,55
348288,0,4,4,3,20.5,27.0,25.171875,2.412109375,17.703125,24.296875,22.09375,2.41015625,4,6,5.0,0.8944271909999159,1,2,1,19.40625,29.296875,21.5,3.8984375,20.90625,23.296875,22.21875,0.95068359375,4,8,6.2,1.4696938456699071,1,2,2,27.703125,32.1875,29.171875,1.875,27.703125,38.5,31.734375,4.96484375,1,2,1.2,0.4000000000000001,1,1,1,19.203125,29.5,25.90625,4.3203125,25.703125,28.703125,26.90625,1.2578125,2,4,2.8,0.7483314773547882,1,2,1,18.59375,27.59375,22.53125,3.953125,25.703125,31.796875,27.59375,2.234375,3,5,3.8,0.7483314773547882,1,2,2,74,3,5,6,2,11.111111,5,55
348288,0,1,1,30,17.0,30.0,26.546875,5.0546875,10.1015625,25.703125,16.015625,5.7109375,1,3,2.0,0.6324555320336759,1,2,1,28.203125,36.09375,33.03125,3.26171875,7.8984375,23.796875,11.421875,6.21484375,1,3,2.2,0.7483314773547882,1,1,1,13.796875,39.0,26.484375,10.75,15.8984375,38.5,24.09375,7.64453125,1,3,2.2,0.7483314773547882,1,2,1,38.0,44.09375,39.34375,2.375,18.09375,44.09375,29.5625,10.53125,1,2,1.2,0.4000000000000001,1,1,1,37.1875,42.59375,40.21875,1.7373046875,40.1875,42.59375,41.09375,0.796875,1,1,1.0,0.0,1,1,1,74,3,5,6,2,11.111111,5,55
348288,1,4,4,13,27.09375,32.59375,29.8125,2.119140625,30.59375,36.59375,33.8125,1.9482421875,5,7,6.0,0.6324555320336759,1,1,1,17.5,21.5,19.65625,1.3173828125,17.09375,20.59375,18.921875,1.458984375,4,5,4.4,0.4898979485566356,2,2,2,26.0,27.59375,26.671875,0.712890625,24.203125,27.703125,26.140625,1.1181640625,7,8,7.2,0.4,1,1,1,15.3984375,21.703125,19.1875,2.06640625,19.203125,23.203125,20.359375,1.4521484375,3,4,3.6,0.4898979485566356,2,2,2,18.296875,25.203125,19.859375,2.689453125,19.40625,23.703125,22.0,1.55859375,5,7,6.2,0.9797958971132712,1,2,2,74,3,5,6,2,11.111111,5,55
