link,pro_0,pro_1,pro_2
171631,0.8751040799333888,0.11490424646128226,0.009991673605328892
171633,0.8347676419965576,0.1368330464716007,0.028399311531841654
171640,0.8201581027667985,0.16205533596837945,0.017786561264822136
171642,0.8394004282655246,0.139186295503212,0.021413276231263382
171644,0.975925925925926,0.012962962962962963,0.011111111111111112
171645,0.9609907120743034,0.02414860681114551,0.014860681114551083
171648,0.9696132596685083,0.022099447513812154,0.008287292817679558
171698,0.834619625137817,0.13230429988974643,0.03307607497243661
171699,0.7975708502024291,0.17813765182186234,0.024291497975708502
171701,0.9720930232558139,0.01627906976744186,0.011627906976744186
171711,0.9529553679131484,0.021712907117008445,0.025331724969843185
171742,0.896551724137931,0.08620689655172414,0.017241379310344827
171744,0.916403785488959,0.07570977917981073,0.007886435331230283
171779,0.9804878048780488,0.01707317073170732,0.0024390243902439024
171813,0.8979933110367893,0.08862876254180602,0.013377926421404682
171814,0.9253859348198971,0.07461406518010291,0.0
171815,0.867579908675799,0.1141552511415525,0.0182648401826484
171816,0.955574912891986,0.041811846689895474,0.002613240418118467
171817,0.8471615720524017,0.14410480349344978,0.008733624454148471
171818,0.9491525423728814,0.04449152542372881,0.006355932203389831
171819,0.7099697885196374,0.2809667673716012,0.00906344410876133
171820,0.721357063403782,0.23526140155728587,0.04338153503893215
171821,0.75,0.145,0.105
171822,0.30857142857142855,0.5606349206349206,0.1307936507936508
171823,0.2601372426699938,0.4822208359326263,0.2576419213973799
171824,0.532033426183844,0.3041782729805014,0.1637883008356546
171869,0.9891304347826086,0.010869565217391304,0.0
171870,0.98145285935085,0.01854714064914992,0.0
171871,0.8773424190800682,0.11243611584327087,0.010221465076660987
171872,0.7792207792207793,0.2012987012987013,0.01948051948051948
171873,0.8502673796791443,0.13903743315508021,0.0106951871657754
171874,0.7933884297520661,0.19008264462809918,0.01652892561983471
171875,0.8308457711442786,0.15422885572139303,0.014925373134328358
171876,0.7847358121330724,0.1917808219178082,0.023483365949119372
171883,0.6081081081081081,0.3783783783783784,0.013513513513513514
171884,0.5951557093425606,0.35294117647058826,0.05190311418685121
17188,0.6783625730994152,0.26900584795321636,0.05263157894736842
17190,0.7565597667638484,0.21282798833819241,0.030612244897959183
17191,0.5925925925925926,0.3074074074074074,0.1
171941,0.9365079365079365,0.047619047619047616,0.015873015873015872
171942,0.8688524590163934,0.10655737704918032,0.02459016393442623
17194,0.8155981493721084,0.18043621943159285,0.0039656311962987445
17195,0.7324478178368121,0.25996204933586337,0.007590132827324478
172006,0.7989167230873392,0.1035883547731889,0.0974949221394719
172007,0.8533154722036169,0.11252511721366376,0.03415941058271936
172013,0.8914027149321267,0.08144796380090498,0.027149321266968326
172016,0.8888888888888888,0.06156156156156156,0.04954954954954955
172026,0.9393539881344759,0.027686222808174028,0.03295978905735003
172137,0.921875,0.0703125,0.0078125
172138,0.9627659574468085,0.031914893617021274,0.005319148936170213
172139,0.9473684210526315,0.02745995423340961,0.02517162471395881
172142,0.9813432835820896,0.011194029850746268,0.007462686567164179
172144,0.9695817490494296,0.015209125475285171,0.015209125475285171
172161,0.4352720450281426,0.5422138836772983,0.0225140712945591
172166,0.8247663551401869,0.1261682242990654,0.04906542056074766
172172,0.890798786653185,0.10010111223458039,0.00910010111223458
172240,0.9557291666666666,0.044270833333333336,0.0
172241,0.8907766990291263,0.10194174757281553,0.007281553398058253
172267,0.9936642027455121,0.006335797254487857,0.0
172289,0.8615384615384616,0.11868131868131868,0.01978021978021978
172320,0.8117715617715617,0.10606060606060606,0.08216783216783216
172324,0.7266591676040495,0.15354330708661418,0.11979752530933634
172326,0.7164685908319185,0.15789473684210525,0.12563667232597622
172349,0.8254950495049505,0.1670792079207921,0.007425742574257425
172350,0.9127423822714681,0.08310249307479224,0.004155124653739612
172351,0.8225806451612904,0.17369727047146402,0.0037220843672456576
172352,0.8416988416988417,0.14285714285714285,0.015444015444015444
172361,0.9460976979225154,0.04042672655811342,0.01347557551937114
172362,0.9339729119638827,0.04909706546275395,0.016930022573363433
172371,0.8977272727272727,0.05227272727272727,0.05
17239,0.9567307692307693,0.04326923076923077,0.0
17240,0.8817204301075269,0.10215053763440861,0.016129032258064516
172437,0.9778051787916153,0.02219482120838471,0.0
172438,0.886535552193646,0.0907715582450832,0.0226928895612708
172528,0.9945652173913043,0.0,0.005434782608695652
172529,0.9847328244274809,0.015267175572519083,0.0
172535,0.9686847599164927,0.025052192066805846,0.006263048016701462
172593,0.8143712574850299,0.17964071856287425,0.005988023952095809
172594,0.8670886075949367,0.12658227848101267,0.006329113924050633
172597,0.9373219373219374,0.04843304843304843,0.014245014245014245
172598,0.9821428571428571,0.017857142857142856,0.0
172599,0.9902794653705954,0.009720534629404616,0.0
172650,0.959603118355776,0.040396881644223954,0.0
172651,0.9901639344262295,0.007377049180327869,0.002459016393442623
172662,0.9654510556621881,0.030710172744721688,0.003838771593090211
172664,0.9218054672600127,0.07628734901462174,0.0019071837253655435
172666,0.9327176781002638,0.059366754617414245,0.0079155672823219
172696,0.9370967741935484,0.0,0.06290322580645161
172698,0.9351740696278511,0.003601440576230492,0.061224489795918366
172700,0.93048128342246,0.0053475935828877,0.06417112299465241
172702,0.956953642384106,0.019867549668874173,0.023178807947019868
172705,0.9955555555555555,0.0,0.0044444444444444444
172707,0.9587628865979382,0.03608247422680412,0.005154639175257732
172710,0.9743589743589743,0.02564102564102564,0.0
172786,0.7625145518044237,0.23050058207217694,0.006984866123399301
172861,0.783625730994152,0.2046783625730994,0.011695906432748537
172925,0.9787234042553191,0.02127659574468085,0.0
172931,1.0,0.0,0.0
172937,0.9666230366492147,0.029450261780104712,0.003926701570680628
172966,1.0,0.0,0.0
172967,0.9621451104100947,0.03785488958990536,0.0
173124,0.9450146627565983,0.050586510263929615,0.004398826979472141
173125,0.9500346981263011,0.047883414295628035,0.002081887578070784
173144,0.9401650618982118,0.05983493810178817,0.0
173170,0.981549815498155,0.01845018450184502,0.0
173176,0.9836512261580381,0.01634877384196185,0.0
173186,0.9767141009055628,0.019404915912031046,0.0038809831824062097
173194,0.9656357388316151,0.030927835051546393,0.003436426116838488
173196,0.9894982497082847,0.010501750291715286,0.0
173213,0.9477351916376306,0.05226480836236934,0.0
173214,0.9688385269121813,0.031161473087818695,0.0
173255,0.9879275653923542,0.0,0.012072434607645875
173256,0.949685534591195,0.0440251572327044,0.006289308176100629
173312,0.9746835443037974,0.012658227848101266,0.012658227848101266
173321,0.9112903225806451,0.04032258064516129,0.04838709677419355
173322,0.9688311688311688,0.03116883116883117,0.0
173323,0.9205298013245033,0.06622516556291391,0.013245033112582781
173324,0.9361702127659575,0.05106382978723404,0.01276595744680851
173325,0.9166666666666666,0.06818181818181818,0.015151515151515152
173326,0.9608355091383812,0.015665796344647518,0.02349869451697128
173350,0.9893867924528302,0.01061320754716981,0.0
173352,0.9758620689655172,0.02413793103448276,0.0
173355,0.940379403794038,0.051490514905149054,0.008130081300813009
173356,0.9683604985618408,0.031639501438159155,0.0
173357,0.9681159420289855,0.028985507246376812,0.002898550724637681
173358,0.9765976597659766,0.023402340234023402,0.0
173359,0.987792472024415,0.009155645981688708,0.003051881993896236
173360,0.9840085287846482,0.015991471215351813,0.0
173361,0.9699453551912568,0.030054644808743168,0.0
173366,0.9031456953642384,0.09685430463576158,0.0
173367,0.8446115288220551,0.15288220551378445,0.002506265664160401
173368,0.8603351955307262,0.12290502793296089,0.01675977653631285
173369,0.8366988586479368,0.16330114135206322,0.0
173370,0.9132947976878613,0.08422791081750619,0.002477291494632535
173371,0.8371040723981901,0.16018099547511314,0.0027149321266968325
173372,0.9172240802675585,0.0802675585284281,0.002508361204013378
173373,0.8474434199497066,0.14752724224643754,0.005029337803855826
173374,0.8310991957104558,0.16085790884718498,0.00804289544235925
173375,0.7373737373737373,0.2222222222222222,0.04040404040404041
173376,0.888262910798122,0.11173708920187793,0.0
173377,0.8918918918918919,0.10531220876048462,0.0027958993476234857
173378,0.845771144278607,0.1517412935323383,0.0024875621890547263
173380,0.7726523887973641,0.19522240527182866,0.03212520593080725
173381,0.84296875,0.15703125,0.0
173382,0.8172932330827067,0.18270676691729323,0.0
173383,0.9202127659574468,0.0729483282674772,0.006838905775075988
173384,0.8738738738738738,0.12162162162162163,0.0045045045045045045
173385,0.9396709323583181,0.05210237659963437,0.008226691042047532
173386,0.8690476190476191,0.12380952380952381,0.007142857142857143
173387,0.9236276849642004,0.07637231503579953,0.0
173388,0.8691860465116279,0.11991279069767442,0.010901162790697675
173389,0.9056924384027187,0.08920985556499575,0.005097706032285472
173390,0.8125478194338179,0.1782708492731446,0.009181331293037491
173391,0.9207459207459208,0.07925407925407925,0.0
173392,0.7314079422382671,0.25776173285198556,0.010830324909747292
173393,0.8739495798319328,0.12605042016806722,0.0
173394,0.7418655097613883,0.24945770065075923,0.008676789587852495
173395,0.9804347826086957,0.016304347826086956,0.003260869565217391
173397,0.8210023866348448,0.16706443914081145,0.011933174224343675
173398,0.9923599320882852,0.007640067911714771,0.0
173399,0.8209640397857689,0.17444529456771232,0.0045906656465187455
173400,0.9907692307692307,0.009230769230769232,0.0
173403,0.9923404255319149,0.007659574468085106,0.0
173411,0.8482758620689655,0.14482758620689656,0.006896551724137931
173412,0.81875,0.1765625,0.0046875
173417,0.9185855263157895,0.07648026315789473,0.004934210526315789
173418,0.9354005167958657,0.06201550387596899,0.002583979328165375
173419,0.8928571428571429,0.0980243161094225,0.00911854103343465
173420,0.8286792452830188,0.16452830188679246,0.006792452830188679
173431,0.7953488372093023,0.20465116279069767,0.0
17343,0.416491963661775,0.5520614954577219,0.031446540880503145
17344,0.3842144452717796,0.5621742367833209,0.05361131794489948
17345,0.4106583072100313,0.5517241379310345,0.03761755485893417
173545,0.9893692416725727,0.010630758327427357,0.0
173578,0.8761467889908257,0.11467889908256881,0.009174311926605505
173579,0.802491103202847,0.18683274021352314,0.010676156583629894
173580,0.8242506811989101,0.1553133514986376,0.020435967302452316
173583,0.9166666666666666,0.08333333333333333,0.0
173584,0.9515151515151515,0.04242424242424243,0.006060606060606061
173585,0.9201252936570086,0.07987470634299139,0.0
173615,0.8140350877192982,0.17192982456140352,0.014035087719298246
173616,0.8210526315789474,0.17894736842105263,0.0
173686,0.8382352941176471,0.14705882352941177,0.014705882352941176
173689,0.9635479951397327,0.027339003645200487,0.009113001215066828
173690,0.9052197802197802,0.07417582417582418,0.020604395604395604
173691,0.8434065934065934,0.13598901098901098,0.020604395604395604
173692,0.841642228739003,0.13856304985337242,0.019794721407624633
17380,0.39398496240601505,0.58796992481203,0.01804511278195489
17381,0.4477172312223859,0.5390279823269514,0.013254786450662739
17382,0.38593866866118176,0.6028421839940165,0.011219147344801795
173921,0.9178743961352657,0.07246376811594203,0.00966183574879227
173922,0.9358288770053476,0.058823529411764705,0.0053475935828877
173923,0.9073170731707317,0.09268292682926829,0.0
173924,0.9100946372239748,0.08990536277602523,0.0
17392,0.0,1.0,0.0
174042,1.0,0.0,0.0
174046,0.87374749498998,0.12324649298597194,0.003006012024048096
174047,0.9513677811550152,0.04559270516717325,0.00303951367781155
174048,0.7626217891939769,0.2320637732506643,0.005314437555358724
174049,0.9176136363636364,0.06534090909090909,0.017045454545454544
174050,0.7294117647058823,0.2630252100840336,0.007563025210084034
174055,0.8,0.2,0.0
174063,0.3185840707964602,0.6389380530973451,0.04247787610619469
174064,0.5366013071895425,0.4496732026143791,0.013725490196078431
174079,0.948051948051948,0.05194805194805195,0.0
174080,0.9450800915331807,0.04805491990846682,0.006864988558352402
174081,0.9285714285714286,0.07142857142857142,0.0
174082,0.9144736842105263,0.08552631578947369,0.0
174087,0.5,0.5,0.0
174092,0.7518463810930576,0.241506646971935,0.0066469719350073855
174124,0.0,1.0,0.0
17425,0.6819389110225763,0.31208499335989376,0.00597609561752988
17426,0.7145557655954632,0.27599243856332706,0.00945179584120983
174430,0.9642857142857143,0.0,0.03571428571428571
17469,0.7557840616966581,0.2422879177377892,0.0019280205655526992
17470,0.7637051039697542,0.23251417769376181,0.003780718336483932
17477,0.7420814479638009,0.24046541693600518,0.017453135100193924
17478,0.7234848484848485,0.26515151515151514,0.011363636363636364
174891,0.927570093457944,0.07009345794392523,0.002336448598130841
174892,0.9421428571428572,0.05785714285714286,0.0
174917,0.8342210386151797,0.1318242343541944,0.03395472703062583
174918,0.8008821676118463,0.1688720856962823,0.030245746691871456
174919,0.8191489361702128,0.1425531914893617,0.03829787234042553
174935,0.9680851063829787,0.029013539651837523,0.0029013539651837525
174936,0.9730769230769231,0.026923076923076925,0.0
174937,0.9957446808510638,0.00425531914893617,0.0
174940,1.0,0.0,0.0
174947,0.7311827956989247,0.26881720430107525,0.0
174949,0.8269230769230769,0.17307692307692307,0.0
175007,0.8958333333333334,0.08333333333333333,0.020833333333333332
175008,0.8843373493975903,0.09397590361445783,0.021686746987951807
175052,0.9758064516129032,0.016129032258064516,0.008064516129032258
175053,0.9675090252707581,0.02888086642599278,0.0036101083032490976
175099,0.8787878787878788,0.12121212121212122,0.0
175101,0.9158163265306123,0.08418367346938775,0.0
17511,0.9467213114754098,0.045081967213114756,0.00819672131147541
17512,0.9096126255380201,0.08177905308464849,0.00860832137733142
17513,0.9032258064516129,0.08755760368663594,0.009216589861751152
17514,0.8835403726708074,0.11645962732919254,0.0
175214,0.9919499105545617,0.008050089445438283,0.0
175216,1.0,0.0,0.0
175225,0.8524590163934426,0.09836065573770492,0.04918032786885246
175226,0.6797853309481217,0.27191413237924866,0.04830053667262969
175227,0.9535040431266847,0.03436657681940701,0.012129380053908356
175313,0.9525691699604744,0.044042913608131,0.0033879164313946925
175314,0.9179487179487179,0.07521367521367521,0.006837606837606838
175337,0.9627465303140978,0.03287070854638422,0.004382761139517896
175338,0.9643605870020965,0.027253668763102725,0.008385744234800839
175360,0.9257425742574258,0.01670792079207921,0.05754950495049505
175361,0.9210526315789473,0.04043645699614891,0.038510911424903725
175398,0.9884467265725289,0.0038510911424903724,0.007702182284980745
175399,0.9825242718446602,0.017475728155339806,0.0
175400,0.9664804469273743,0.029329608938547486,0.004189944134078212
17546,0.9849498327759197,0.010033444816053512,0.005016722408026756
17548,0.9642248722316865,0.03577512776831346,0.0
17554,0.9908116385911179,0.009188361408882083,0.0
17555,0.9237668161434978,0.07623318385650224,0.0
17556,0.9114906832298136,0.08850931677018634,0.0
17561,0.9038461538461539,0.09134615384615384,0.004807692307692308
17562,0.9392523364485982,0.06074766355140187,0.0
17563,0.9220183486238532,0.06880733944954129,0.009174311926605505
175642,0.9858356940509915,0.0056657223796034,0.0084985835694051
17564,0.9410876132930514,0.05891238670694864,0.0
17565,0.8910369068541301,0.10896309314586995,0.0
175667,0.972809667673716,0.01812688821752266,0.00906344410876133
17566,0.9096045197740112,0.0903954802259887,0.0
175715,0.9954337899543378,0.0045662100456621,0.0
175723,0.9690721649484536,0.010309278350515464,0.020618556701030927
175727,0.7741935483870968,0.1935483870967742,0.03225806451612903
175729,0.8,0.2,0.0
175748,0.9302325581395349,0.040697674418604654,0.029069767441860465
175749,0.8173913043478261,0.12173913043478261,0.06086956521739131
175750,0.8661417322834646,0.11811023622047244,0.015748031496062992
175751,0.9477936606587943,0.02610316967060286,0.02610316967060286
175752,0.8,0.13333333333333333,0.06666666666666667
175756,0.7058823529411765,0.17647058823529413,0.11764705882352941
175757,0.9753320683111955,0.011385199240986717,0.013282732447817837
175758,0.9928457869634341,0.0,0.007154213036565978
175759,1.0,0.0,0.0
175787,0.4978902953586498,0.38396624472573837,0.11814345991561181
175796,0.6157024793388429,0.34297520661157027,0.04132231404958678
175797,0.8505747126436781,0.14367816091954022,0.005747126436781609
175798,0.8069353327085286,0.17619493908153702,0.016869728209934397
175810,0.8936170212765957,0.0851063829787234,0.02127659574468085
175827,0.9660743134087237,0.029079159935379646,0.004846526655896607
175828,0.9869848156182213,0.013015184381778741,0.0
175889,0.6476190476190476,0.3142857142857143,0.0380952380952381
175890,0.5,0.5,0.0
175895,0.6554903604358759,0.3369656328583403,0.0075440067057837385
175900,0.9611764705882353,0.026470588235294117,0.012352941176470587
175901,0.7748627211714461,0.21232458816351435,0.012812690665039659
175902,0.7954405422057917,0.19346888478126925,0.011090573012939002
175903,0.7529266789895256,0.23105360443622922,0.016019716574245224
17601,0.947452229299363,0.03343949044585987,0.01910828025477707
17602,0.9348914858096828,0.05008347245409015,0.015025041736227046
176054,0.8557213930348259,0.12935323383084577,0.014925373134328358
176055,0.8237822349570201,0.17191977077363896,0.004297994269340974
176060,0.9366602687140115,0.05758157389635317,0.005758157389635317
176061,0.8974358974358975,0.08974358974358974,0.01282051282051282
176122,0.9694189602446484,0.01834862385321101,0.012232415902140673
176125,0.9936440677966102,0.006355932203389831,0.0
176126,0.9964912280701754,0.0035087719298245615,0.0
176150,0.4875239923224568,0.345489443378119,0.16698656429942418
176151,0.82146829810901,0.06173526140155729,0.1167964404894327
176152,0.8878665899942496,0.044853364002300174,0.06728004600345026
176154,0.8611464968152867,0.09936305732484077,0.03949044585987261
176155,0.7368421052631579,0.15789473684210525,0.10526315789473684
176156,0.5,0.375,0.125
176165,0.8998330550918197,0.07846410684474124,0.021702838063439065
176173,0.7411961989938514,0.2101732811626607,0.048630519843487985
176174,0.7444320712694877,0.20211581291759464,0.053452115812917596
176176,1.0,0.0,0.0
176182,0.8918406072106262,0.06261859582542695,0.04554079696394687
176201,0.7207310108509423,0.11136493432324386,0.16790405482581383
176202,0.6736782262649232,0.08527572484366117,0.24104604889141557
176221,0.7364902506963789,0.2568245125348189,0.006685236768802228
176336,0.9578595317725752,0.028093645484949834,0.014046822742474917
176354,0.9753199268738574,0.024680073126142597,0.0
176355,0.9661277906081601,0.02771362586605081,0.006158583525789068
176357,0.967479674796748,0.028455284552845527,0.0040650406504065045
176720,0.8225225225225226,0.15855855855855855,0.01891891891891892
176721,0.8061135371179039,0.15982532751091702,0.03406113537117904
176731,0.9489795918367347,0.04081632653061224,0.01020408163265306
176732,0.9582689335394127,0.027820710973724884,0.013910355486862442
176747,1.0,0.0,0.0
176748,1.0,0.0,0.0
176767,0.9552238805970149,0.04477611940298507,0.0
176785,0.8721893491124261,0.10473372781065089,0.023076923076923078
176786,0.8793796668581275,0.09821941412981046,0.022400919012062034
176792,0.9344262295081968,0.0546448087431694,0.01092896174863388
176821,0.8815350389321468,0.1167964404894327,0.0016685205784204673
17682,0.9513513513513514,0.04864864864864865,0.0
176845,0.9919893190921228,0.004005340453938585,0.004005340453938585
176893,0.5048213272830403,0.4356211003970505,0.05955757231990925
176894,0.5743732590529248,0.41727019498607243,0.008356545961002786
176895,0.5770308123249299,0.4128851540616246,0.010084033613445379
176896,0.5858757062146893,0.3870056497175141,0.02711864406779661
176898,0.8687605159842962,0.09422321929332586,0.03701626472237801
176899,0.6463276836158192,0.3248587570621469,0.0288135593220339
176900,0.6184807256235828,0.3492063492063492,0.03231292517006803
176901,0.8469730941704036,0.11434977578475336,0.03867713004484305
176902,0.8408710217755444,0.12395309882747069,0.035175879396984924
176936,0.8292682926829268,0.14982578397212543,0.020905923344947737
176938,0.912797281993205,0.08720271800679502,0.0
176976,0.13043478260869565,0.5217391304347826,0.34782608695652173
176979,0.9481481481481482,0.02962962962962963,0.022222222222222223
177015,0.9451697127937336,0.04699738903394256,0.007832898172323759
177017,0.9350947731188972,0.06318207926479034,0.0017231476163124641
177117,0.5967270601987142,0.33138515488018705,0.07188778492109878
177118,0.5908328675237563,0.3303521520402459,0.07881498043599776
177151,0.8881469115191987,0.1001669449081803,0.011686143572621035
177156,0.48,0.48,0.04
177158,0.5738597685500341,0.3791695030633084,0.04697072838665759
177161,0.8124606670862178,0.18187539332913782,0.005663939584644431
177162,0.7244561634805537,0.25379037574159524,0.021753460777851022
177167,0.6658851113716295,0.31652989449003516,0.017584994138335287
177179,0.9783132530120482,0.014457831325301205,0.007228915662650603
177182,0.8179287305122495,0.053452115812917596,0.12861915367483295
177190,0.8246102449888641,0.06180400890868597,0.11358574610244988
177191,0.8315730961645359,0.0433574207893274,0.12506948304613674
177200,0.8914381645215445,0.05484051482932289,0.053721320649132626
177201,0.8851351351351351,0.06587837837837837,0.048986486486486486
177229,0.9322884012539185,0.05078369905956113,0.016927899686520375
17722,0.3333333333333333,0.3333333333333333,0.3333333333333333
17723,0.8871262965222697,0.09090909090909091,0.021964612568639415
17725,0.8583333333333333,0.11333333333333333,0.028333333333333332
17732,0.5527638190954773,0.24958123953098826,0.19765494137353434
17733,0.5580482333146383,0.2557487380818845,0.1862030286034773
177577,0.9635479951397327,0.030984204131227218,0.0054678007290400975
177578,0.9689213893967094,0.025594149908592323,0.005484460694698354
177590,0.9183976261127597,0.05118694362017804,0.030415430267062313
177591,0.8806228373702422,0.04671280276816609,0.0726643598615917
177592,0.8484455958549223,0.14766839378238342,0.0038860103626943004
177624,0.979420731707317,0.01600609756097561,0.004573170731707317
177654,0.9665924276169265,0.0334075723830735,0.0
177656,0.8785211267605634,0.0977112676056338,0.023767605633802816
177729,0.98565965583174,0.008604206500956023,0.0057361376673040155
177788,0.9491935483870968,0.02661290322580645,0.024193548387096774
177811,0.8958990536277602,0.0056782334384858045,0.09842271293375394
177812,0.9018721755971595,0.001936733376371853,0.0961910910264687
177831,0.42650602409638555,0.5301204819277109,0.043373493975903614
177832,0.4290171606864275,0.5265210608424337,0.044461778471138844
177833,0.4248741912293314,0.2882818116462976,0.286843997124371
177834,0.37154989384288745,0.34182590233545646,0.28662420382165604
177970,0.9747899159663865,0.025210084033613446,0.0
178026,0.9780621572212066,0.021937842778793418,0.0
178031,0.9705438066465257,0.027190332326283987,0.0022658610271903325
178180,0.7725321888412017,0.21888412017167383,0.008583690987124463
178184,0.7546728971962616,0.22897196261682243,0.016355140186915886
17840,0.8425302826379543,0.15746971736204576,0.0
17841,0.9564586357039188,0.03483309143686502,0.008708272859216255
178433,0.5818181818181818,0.16363636363636364,0.2545454545454545
178450,0.49938423645320196,0.4747536945812808,0.02586206896551724
17845,0.9563492063492064,0.04365079365079365,0.0
17846,0.8691099476439791,0.12774869109947645,0.0031413612565445027
178494,0.9175152749490835,0.0824847250509165,0.0
178495,0.9679611650485437,0.03203883495145631,0.0
178498,0.9727891156462585,0.027210884353741496,0.0
178500,0.9117647058823529,0.08823529411764706,0.0
178505,0.8896156991005724,0.10057236304170074,0.009811937857726901
178506,0.8708513708513709,0.113997113997114,0.015151515151515152
178618,0.9871023215821152,0.012897678417884782,0.0
178621,0.9554612937433722,0.044538706256627786,0.0
178622,0.8847539015606243,0.0936374549819928,0.021608643457382955
178838,0.7206896551724138,0.24482758620689654,0.034482758620689655
178841,0.8862876254180602,0.11371237458193979,0.0
178843,0.9722222222222222,0.027777777777777776,0.0
178892,0.49609375,0.4453125,0.05859375
178893,0.4339622641509434,0.5589622641509434,0.007075471698113208
178914,0.9698046181172292,0.02486678507992895,0.0053285968028419185
178964,0.6932026944274342,0.26270667483159826,0.04409063074096754
179168,0.9739884393063584,0.02167630057803468,0.004335260115606936
179285,0.5396551724137931,0.33620689655172414,0.12413793103448276
179286,0.30518234165067176,0.418426103646833,0.2763915547024952
179288,0.595968448729185,0.38299737072743206,0.021034180543382998
17928,0.45614035087719296,0.21052631578947367,0.3333333333333333
179297,0.9796472184531886,0.0101763907734057,0.0101763907734057
179313,0.9597957881301851,0.03446075303126994,0.00574345883854499
179314,0.9663551401869159,0.03364485981308411,0.0
179315,0.9314586994727593,0.0632688927943761,0.005272407732864675
179319,0.6634730538922156,0.31676646706586825,0.01976047904191617
179320,0.6865489957395009,0.2915398660986001,0.021911138161898967
179430,0.7813021702838063,0.1302170283806344,0.08848080133555926
179438,0.926962457337884,0.06279863481228669,0.010238907849829351
179463,0.2909090909090909,0.6545454545454545,0.05454545454545454
179464,0.4107142857142857,0.5739795918367347,0.015306122448979591
179502,0.9784172661870504,0.02158273381294964,0.0
179504,1.0,0.0,0.0
17950,0.6352459016393442,0.3176229508196721,0.0471311475409836
179510,0.9342465753424658,0.057534246575342465,0.00821917808219178
17951,0.703921568627451,0.2647058823529412,0.03137254901960784
179521,0.782312925170068,0.17006802721088435,0.047619047619047616
179551,0.7533407572383074,0.09688195991091314,0.14977728285077951
179583,0.7135593220338983,0.16101694915254236,0.12542372881355932
179584,0.6974358974358974,0.1829059829059829,0.11965811965811966
179601,0.9733333333333334,0.02,0.006666666666666667
179629,0.46924603174603174,0.45634920634920634,0.0744047619047619
179630,0.44983818770226536,0.47249190938511326,0.07766990291262135
179642,0.7865030674846626,0.20245398773006135,0.011042944785276074
179644,0.9508196721311475,0.04918032786885246,0.0
179647,0.9180327868852459,0.04918032786885246,0.03278688524590164
179648,1.0,0.0,0.0
179653,0.9787234042553191,0.02127659574468085,0.0
179654,0.9621848739495799,0.018907563025210083,0.018907563025210083
179660,0.6666666666666666,0.0,0.3333333333333333
179665,0.6092265943012212,0.31546811397557667,0.07530529172320218
179666,0.7813253012048192,0.15542168674698795,0.06325301204819277
179667,0.5287528005974608,0.39133681852128455,0.07991038088125467
179668,0.7720588235294118,0.16727941176470587,0.06066176470588235
179684,0.8207171314741036,0.1775754126351736,0.001707455890722823
179685,0.8490351872871736,0.15096481271282633,0.0
179694,0.9572649572649573,0.042735042735042736,0.0
179695,0.9748743718592965,0.01507537688442211,0.010050251256281407
179757,0.9759786476868327,0.018683274021352312,0.005338078291814947
179783,0.8503893214682982,0.05506117908787542,0.09454949944382647
179786,0.8697104677060133,0.06514476614699331,0.06514476614699331
179787,0.8032240133407449,0.09838799332962757,0.09838799332962757
179788,0.7833333333333333,0.06166666666666667,0.155
179789,0.7413600891861761,0.0802675585284281,0.17837235228539577
179795,0.7998878923766816,0.16311659192825112,0.03699551569506727
179796,0.8013392857142857,0.18024553571428573,0.018415178571428572
179803,0.8085106382978723,0.1713325867861142,0.020156774916013438
179804,0.802013422818792,0.174496644295302,0.02348993288590604
179808,0.7940848214285714,0.16741071428571427,0.03850446428571429
179809,0.7802013422818792,0.18120805369127516,0.03859060402684564
179812,0.6149137451307735,0.30328324986087923,0.08180300500834725
179813,0.5951056729699666,0.328698553948832,0.07619577308120133
179814,0.5183537263626251,0.24805339265850945,0.2335928809788654
179815,0.5105672969966629,0.2853170189098999,0.20411568409343714
179820,0.9592976855546688,0.014365522745411013,0.026336791699920193
179821,0.9546178343949044,0.01194267515923567,0.03343949044585987
179822,0.7809364548494984,0.1939799331103679,0.02508361204013378
179823,0.7954164337618781,0.17607602012297374,0.02850754611514813
179828,0.958139534883721,0.020930232558139535,0.020930232558139535
179832,0.9387755102040817,0.05277973258268825,0.00844475721323012
179848,0.9706728004600345,0.025876940770557792,0.0034502587694077054
179849,0.8932146829810901,0.07842046718576196,0.02836484983314794
179850,0.8062360801781737,0.13028953229398663,0.06347438752783964
179851,0.7769744160177976,0.16295884315906564,0.060066740823136816
179852,0.8211699164345404,0.10027855153203342,0.07855153203342619
179855,0.6281267370761534,0.21345191773207337,0.1584213451917732
179856,0.7582172701949861,0.14874651810584957,0.09303621169916435
179857,0.7632311977715878,0.14373259052924792,0.09303621169916435
179860,0.7715397443023903,0.1784324624791551,0.0500277932184547
179863,0.9623616236162361,0.004428044280442804,0.033210332103321034
179864,0.966491458607096,0.017739816031537452,0.01576872536136662
179875,0.7361853832442068,0.22459893048128343,0.0392156862745098
17993,1.0,0.0,0.0
18007,0.9581881533101045,0.041811846689895474,0.0
180121,0.9814126394052045,0.01858736059479554,0.0
180261,1.0,0.0,0.0
180359,0.6949152542372882,0.2598870056497175,0.04519774011299435
180363,0.8157389635316699,0.1785028790786948,0.005758157389635317
180368,0.9130434782608695,0.08695652173913043,0.0
180370,0.9381443298969072,0.061855670103092786,0.0
180371,0.8947368421052632,0.10526315789473684,0.0
180372,0.8545454545454545,0.14545454545454545,0.0
